"","cntry","cname","cedition","cproddat","cseqno","name","essround","edition","idno","dweight","pspwght","pweight","tvpol","polintr","trstlgl","mmbprty","gndr"
"411","HU","ESS1-7e01",1,"08.12.2016",181611,"ESS7e02_1",7,2.1,1823,1,0.693800409694712,0.497735512,4,4,6,NA,2
"412","HU","ESS1-7e01",1,"08.12.2016",181612,"ESS7e02_1",7,2.1,1824,1,1.16436448904565,0.497735512,1,3,0,NA,2
"413","HU","ESS1-7e01",1,"08.12.2016",181613,"ESS7e02_1",7,2.1,1825,1,1.07572820181039,0.497735512,0,4,5,NA,2
"414","HU","ESS1-7e01",1,"08.12.2016",181614,"ESS7e02_1",7,2.1,1826,1,0.694859931066504,0.497735512,2,2,7,NA,2
"415","HU","ESS1-7e01",1,"08.12.2016",181615,"ESS7e02_1",7,2.1,1830,1,0.684730012106213,0.497735512,0,4,0,NA,1
"416","HU","ESS1-7e01",1,"08.12.2016",181616,"ESS7e02_1",7,2.1,1833,1,1.16436448904565,0.497735512,0,4,0,NA,2
"417","HU","ESS1-7e01",1,"08.12.2016",181617,"ESS7e02_1",7,2.1,1834,1,1.16436448904565,0.497735512,1,3,5,NA,2
"418","HU","ESS1-7e01",1,"08.12.2016",181618,"ESS7e02_1",7,2.1,1835,1,1.18408966925493,0.497735512,0,4,0,NA,1
"419","HU","ESS1-7e01",1,"08.12.2016",181619,"ESS7e02_1",7,2.1,1838,1,0.93827714073756,0.497735512,0,4,5,NA,2
"420","HU","ESS1-7e01",1,"08.12.2016",181620,"ESS7e02_1",7,2.1,1840,1,0.911884244643107,0.497735512,0,4,0,NA,2
"421","HU","ESS1-7e01",1,"08.12.2016",181621,"ESS7e02_1",7,2.1,1841,1,1.07572820181039,0.497735512,4,3,2,NA,2
"422","HU","ESS1-7e01",1,"08.12.2016",181622,"ESS7e02_1",7,2.1,1842,1,0.850588328190021,0.497735512,66,4,2,NA,2
"423","HU","ESS1-7e01",1,"08.12.2016",181623,"ESS7e02_1",7,2.1,1843,1,0.911884244643107,0.497735512,1,4,5,NA,2
"424","HU","ESS1-7e01",1,"08.12.2016",181624,"ESS7e02_1",7,2.1,1844,1,0.911884244643107,0.497735512,0,3,5,NA,2
"425","HU","ESS1-7e01",1,"08.12.2016",181625,"ESS7e02_1",7,2.1,1845,1,1.07798215209537,0.497735512,2,2,9,NA,1
"426","HU","ESS1-7e01",1,"08.12.2016",181626,"ESS7e02_1",7,2.1,1846,1,0.694859931066504,0.497735512,2,3,7,NA,2
"427","HU","ESS1-7e01",1,"08.12.2016",181627,"ESS7e02_1",7,2.1,1848,1,0.911884244643107,0.497735512,1,3,4,NA,2
"428","HU","ESS1-7e01",1,"08.12.2016",181628,"ESS7e02_1",7,2.1,1849,1,0.93827714073756,0.497735512,0,4,6,NA,2
"429","HU","ESS1-7e01",1,"08.12.2016",181629,"ESS7e02_1",7,2.1,1852,1,0.694859931066504,0.497735512,2,3,9,NA,2
"430","HU","ESS1-7e01",1,"08.12.2016",181630,"ESS7e02_1",7,2.1,1854,1,1.16436448904565,0.497735512,1,3,5,NA,2
"431","HU","ESS1-7e01",1,"08.12.2016",181631,"ESS7e02_1",7,2.1,1855,1,0.911884244643107,0.497735512,1,2,7,NA,2
"432","HU","ESS1-7e01",1,"08.12.2016",181632,"ESS7e02_1",7,2.1,1856,1,1.12705625328683,0.497735512,2,2,7,NA,1
"433","HU","ESS1-7e01",1,"08.12.2016",181633,"ESS7e02_1",7,2.1,1857,1,1.12705625328683,0.497735512,2,2,7,NA,1
"434","HU","ESS1-7e01",1,"08.12.2016",181634,"ESS7e02_1",7,2.1,1858,1,0.694859931066504,0.497735512,1,2,7,NA,2
"435","HU","ESS1-7e01",1,"08.12.2016",181635,"ESS7e02_1",7,2.1,1859,1,0.850588328190021,0.497735512,2,3,8,NA,2
"436","HU","ESS1-7e01",1,"08.12.2016",181636,"ESS7e02_1",7,2.1,1860,1,0.911884244643107,0.497735512,1,3,4,NA,2
"437","HU","ESS1-7e01",1,"08.12.2016",181637,"ESS7e02_1",7,2.1,1862,1,1.12705625328683,0.497735512,2,2,9,NA,1
"438","HU","ESS1-7e01",1,"08.12.2016",181638,"ESS7e02_1",7,2.1,1865,1,0.694859931066504,0.497735512,1,3,6,NA,2
"439","HU","ESS1-7e01",1,"08.12.2016",181639,"ESS7e02_1",7,2.1,1867,1,0.694859931066504,0.497735512,1,3,4,NA,2
"440","HU","ESS1-7e01",1,"08.12.2016",181640,"ESS7e02_1",7,2.1,1868,1,1.06187389061536,0.497735512,2,2,7,NA,1
"441","HU","ESS1-7e01",1,"08.12.2016",181641,"ESS7e02_1",7,2.1,1869,1,1.16436448904565,0.497735512,1,3,5,NA,2
"442","HU","ESS1-7e01",1,"08.12.2016",181642,"ESS7e02_1",7,2.1,1870,1,0.911884244643107,0.497735512,2,3,6,NA,2
"443","HU","ESS1-7e01",1,"08.12.2016",181643,"ESS7e02_1",7,2.1,1873,1,0.693800409694712,0.497735512,7,2,7,NA,2
"444","HU","ESS1-7e01",1,"08.12.2016",181644,"ESS7e02_1",7,2.1,1875,1,1.9384472797916,0.497735512,2,2,5,NA,1
"445","HU","ESS1-7e01",1,"08.12.2016",181645,"ESS7e02_1",7,2.1,1876,1,0.911884244643107,0.497735512,7,3,8,NA,2
"446","HU","ESS1-7e01",1,"08.12.2016",181646,"ESS7e02_1",7,2.1,1887,1,0.694859931066504,0.497735512,2,2,7,NA,2
"447","HU","ESS1-7e01",1,"08.12.2016",181647,"ESS7e02_1",7,2.1,1889,1,0.693800409694712,0.497735512,1,3,8,NA,2
"448","HU","ESS1-7e01",1,"08.12.2016",181648,"ESS7e02_1",7,2.1,1893,1,0.694859931066504,0.497735512,1,3,7,NA,2
"449","HU","ESS1-7e01",1,"08.12.2016",181649,"ESS7e02_1",7,2.1,1894,1,1.12705625328683,0.497735512,1,2,4,NA,1
"450","HU","ESS1-7e01",1,"08.12.2016",181650,"ESS7e02_1",7,2.1,1895,1,1.16436448904565,0.497735512,1,3,6,NA,2
"451","HU","ESS1-7e01",1,"08.12.2016",181651,"ESS7e02_1",7,2.1,1898,1,1.07798215209537,0.497735512,0,1,10,NA,1
"452","HU","ESS1-7e01",1,"08.12.2016",181652,"ESS7e02_1",7,2.1,1899,1,1.07572820181039,0.497735512,3,1,10,NA,2
"453","HU","ESS1-7e01",1,"08.12.2016",181653,"ESS7e02_1",7,2.1,1900,1,1.06187389061536,0.497735512,1,2,10,NA,1
"454","HU","ESS1-7e01",1,"08.12.2016",181654,"ESS7e02_1",7,2.1,1902,1,0.684730012106213,0.497735512,1,2,10,NA,1
"455","HU","ESS1-7e01",1,"08.12.2016",181655,"ESS7e02_1",7,2.1,1906,1,0.850588328190021,0.497735512,2,1,10,NA,2
"456","HU","ESS1-7e01",1,"08.12.2016",181656,"ESS7e02_1",7,2.1,1907,1,0.911884244643107,0.497735512,0,2,10,NA,2
"457","HU","ESS1-7e01",1,"08.12.2016",181657,"ESS7e02_1",7,2.1,1914,1,0.93827714073756,0.497735512,0,4,8,NA,2
"458","HU","ESS1-7e01",1,"08.12.2016",181658,"ESS7e02_1",7,2.1,1915,1,0.694859931066504,0.497735512,2,2,8,NA,2
"459","HU","ESS1-7e01",1,"08.12.2016",181659,"ESS7e02_1",7,2.1,1919,1,0.684730012106213,0.497735512,2,2,8,NA,1
"460","HU","ESS1-7e01",1,"08.12.2016",181660,"ESS7e02_1",7,2.1,1920,1,0.850588328190021,0.497735512,1,2,7,NA,2
"461","HU","ESS1-7e01",1,"08.12.2016",181661,"ESS7e02_1",7,2.1,1921,1,1.16436448904565,0.497735512,0,4,7,NA,2
"462","HU","ESS1-7e01",1,"08.12.2016",181662,"ESS7e02_1",7,2.1,1922,1,0.693800409694712,0.497735512,4,3,8,NA,2
"463","HU","ESS1-7e01",1,"08.12.2016",181663,"ESS7e02_1",7,2.1,1923,1,0.693800409694712,0.497735512,3,3,5,NA,2
"464","HU","ESS1-7e01",1,"08.12.2016",181664,"ESS7e02_1",7,2.1,1924,1,1.16436448904565,0.497735512,2,3,8,NA,2
"465","HU","ESS1-7e01",1,"08.12.2016",181665,"ESS7e02_1",7,2.1,1927,1,0.693800409694712,0.497735512,7,2,5,NA,2
"466","HU","ESS1-7e01",1,"08.12.2016",181666,"ESS7e02_1",7,2.1,1929,1,0.684730012106213,0.497735512,4,2,6,NA,1
"467","HU","ESS1-7e01",1,"08.12.2016",181667,"ESS7e02_1",7,2.1,1932,1,0.850588328190021,0.497735512,3,3,5,NA,2
"468","HU","ESS1-7e01",1,"08.12.2016",181668,"ESS7e02_1",7,2.1,1933,1,0.850588328190021,0.497735512,2,2,8,NA,2
"469","HU","ESS1-7e01",1,"08.12.2016",181669,"ESS7e02_1",7,2.1,1937,1,1.07572820181039,0.497735512,1,3,4,NA,2
"470","HU","ESS1-7e01",1,"08.12.2016",181670,"ESS7e02_1",7,2.1,1939,1,1.79649021830731,0.497735512,0,3,9,NA,1
"471","HU","ESS1-7e01",1,"08.12.2016",181671,"ESS7e02_1",7,2.1,1940,1,1.07798215209537,0.497735512,2,2,9,NA,1
"472","HU","ESS1-7e01",1,"08.12.2016",181672,"ESS7e02_1",7,2.1,1941,1,0.684730012106213,0.497735512,2,2,8,NA,1
"473","HU","ESS1-7e01",1,"08.12.2016",181673,"ESS7e02_1",7,2.1,1943,1,0.694859931066504,0.497735512,2,2,5,NA,2
"474","HU","ESS1-7e01",1,"08.12.2016",181674,"ESS7e02_1",7,2.1,1945,1,0.684730012106213,0.497735512,3,4,4,NA,1
"475","HU","ESS1-7e01",1,"08.12.2016",181675,"ESS7e02_1",7,2.1,1947,1,0.693800409694712,0.497735512,2,3,6,NA,2
"476","HU","ESS1-7e01",1,"08.12.2016",181676,"ESS7e02_1",7,2.1,1948,1,0.850588328190021,0.497735512,2,3,6,NA,2
"477","HU","ESS1-7e01",1,"08.12.2016",181677,"ESS7e02_1",7,2.1,1951,1,0.684730012106213,0.497735512,3,2,4,NA,1
"478","HU","ESS1-7e01",1,"08.12.2016",181678,"ESS7e02_1",7,2.1,1953,1,0.693800409694712,0.497735512,2,2,7,NA,2
"479","HU","ESS1-7e01",1,"08.12.2016",181679,"ESS7e02_1",7,2.1,1956,1,0.850588328190021,0.497735512,2,3,6,NA,2
"480","HU","ESS1-7e01",1,"08.12.2016",181680,"ESS7e02_1",7,2.1,1959,1,0.694859931066504,0.497735512,1,4,5,NA,2
"481","HU","ESS1-7e01",1,"08.12.2016",181681,"ESS7e02_1",7,2.1,1961,1,0.93827714073756,0.497735512,1,4,10,NA,2
"482","HU","ESS1-7e01",1,"08.12.2016",181682,"ESS7e02_1",7,2.1,1963,1,1.16436448904565,0.497735512,1,4,7,NA,2
"483","HU","ESS1-7e01",1,"08.12.2016",181683,"ESS7e02_1",7,2.1,1965,1,1.45039881246559,0.497735512,2,3,88,NA,1
"484","HU","ESS1-7e01",1,"08.12.2016",181684,"ESS7e02_1",7,2.1,1966,1,1.12705625328683,0.497735512,1,3,7,NA,1
"485","HU","ESS1-7e01",1,"08.12.2016",181685,"ESS7e02_1",7,2.1,1968,1,0.684730012106213,0.497735512,1,2,5,NA,1
"486","HU","ESS1-7e01",1,"08.12.2016",181686,"ESS7e02_1",7,2.1,1970,1,0.694859931066504,0.497735512,1,3,8,NA,2
"487","HU","ESS1-7e01",1,"08.12.2016",181687,"ESS7e02_1",7,2.1,1971,1,1.07572820181039,0.497735512,1,3,8,NA,2
"488","HU","ESS1-7e01",1,"08.12.2016",181688,"ESS7e02_1",7,2.1,1973,1,0.911884244643107,0.497735512,0,3,6,NA,2
"489","HU","ESS1-7e01",1,"08.12.2016",181689,"ESS7e02_1",7,2.1,1974,1,0.693800409694712,0.497735512,1,3,6,NA,2
"490","HU","ESS1-7e01",1,"08.12.2016",181690,"ESS7e02_1",7,2.1,1975,1,0.693800409694712,0.497735512,1,2,7,NA,2
"491","HU","ESS1-7e01",1,"08.12.2016",181691,"ESS7e02_1",7,2.1,1980,1,1.43384252669009,0.497735512,0,4,10,NA,2
"492","HU","ESS1-7e01",1,"08.12.2016",181692,"ESS7e02_1",7,2.1,1984,1,0.693800409694712,0.497735512,1,3,7,NA,2
"493","HU","ESS1-7e01",1,"08.12.2016",181693,"ESS7e02_1",7,2.1,1985,1,1.9384472797916,0.497735512,1,4,8,NA,1
"494","HU","ESS1-7e01",1,"08.12.2016",181694,"ESS7e02_1",7,2.1,1988,1,1.06187389061536,0.497735512,2,2,8,NA,1
"495","HU","ESS1-7e01",1,"08.12.2016",181695,"ESS7e02_1",7,2.1,1992,1,0.850588328190021,0.497735512,1,4,7,NA,2
"496","HU","ESS1-7e01",1,"08.12.2016",181696,"ESS7e02_1",7,2.1,1993,1,0.693800409694712,0.497735512,3,2,8,NA,2
"497","HU","ESS1-7e01",1,"08.12.2016",181697,"ESS7e02_1",7,2.1,1996,1,1.06187389061536,0.497735512,1,3,6,NA,1
"498","HU","ESS1-7e01",1,"08.12.2016",181698,"ESS7e02_1",7,2.1,1997,1,1.18408966925493,0.497735512,1,4,7,NA,1
"499","HU","ESS1-7e01",1,"08.12.2016",181699,"ESS7e02_1",7,2.1,1998,1,1.12705625328683,0.497735512,1,2,8,NA,1
"500","HU","ESS1-7e01",1,"08.12.2016",181700,"ESS7e02_1",7,2.1,2000,1,0.850588328190021,0.497735512,2,3,8,NA,2
"501","HU","ESS1-7e01",1,"08.12.2016",181701,"ESS7e02_1",7,2.1,2003,1,1.66774947508801,0.497735512,3,2,5,NA,1
"502","HU","ESS1-7e01",1,"08.12.2016",181702,"ESS7e02_1",7,2.1,2005,1,0.911884244643107,0.497735512,2,2,8,NA,2
"503","HU","ESS1-7e01",1,"08.12.2016",181703,"ESS7e02_1",7,2.1,2007,1,1.07798215209537,0.497735512,2,2,8,NA,1
"504","HU","ESS1-7e01",1,"08.12.2016",181704,"ESS7e02_1",7,2.1,2010,1,1.18408966925493,0.497735512,2,2,8,NA,1
"505","HU","ESS1-7e01",1,"08.12.2016",181705,"ESS7e02_1",7,2.1,2011,1,0.850588328190021,0.497735512,2,2,8,NA,2
"506","HU","ESS1-7e01",1,"08.12.2016",181706,"ESS7e02_1",7,2.1,2013,1,0.911884244643107,0.497735512,1,2,7,NA,2
"507","HU","ESS1-7e01",1,"08.12.2016",181707,"ESS7e02_1",7,2.1,2016,1,1.06187389061536,0.497735512,3,2,8,NA,1
"508","HU","ESS1-7e01",1,"08.12.2016",181708,"ESS7e02_1",7,2.1,2018,1,0.911884244643107,0.497735512,2,2,8,NA,2
"509","HU","ESS1-7e01",1,"08.12.2016",181709,"ESS7e02_1",7,2.1,2019,1,0.693800409694712,0.497735512,2,2,8,NA,2
"510","HU","ESS1-7e01",1,"08.12.2016",181710,"ESS7e02_1",7,2.1,2021,1,1.07798215209537,0.497735512,2,2,7,NA,1
"511","HU","ESS1-7e01",1,"08.12.2016",181711,"ESS7e02_1",7,2.1,2022,1,0.693800409694712,0.497735512,2,2,8,NA,2
"512","HU","ESS1-7e01",1,"08.12.2016",181712,"ESS7e02_1",7,2.1,2024,1,0.693800409694712,0.497735512,2,2,8,NA,2
"513","HU","ESS1-7e01",1,"08.12.2016",181713,"ESS7e02_1",7,2.1,2025,1,1.07798215209537,0.497735512,2,2,7,NA,1
"514","HU","ESS1-7e01",1,"08.12.2016",181714,"ESS7e02_1",7,2.1,2027,1,0.684730012106213,0.497735512,2,2,7,NA,1
"515","HU","ESS1-7e01",1,"08.12.2016",181715,"ESS7e02_1",7,2.1,2029,1,0.850588328190021,0.497735512,2,2,8,NA,2
"516","HU","ESS1-7e01",1,"08.12.2016",181716,"ESS7e02_1",7,2.1,2030,1,1.07798215209537,0.497735512,2,2,6,NA,1
"517","HU","ESS1-7e01",1,"08.12.2016",181717,"ESS7e02_1",7,2.1,2032,1,1.07798215209537,0.497735512,7,2,7,NA,1
"518","HU","ESS1-7e01",1,"08.12.2016",181718,"ESS7e02_1",7,2.1,2036,1,0.850588328190021,0.497735512,7,3,6,NA,2
"519","HU","ESS1-7e01",1,"08.12.2016",181719,"ESS7e02_1",7,2.1,2037,1,1.9384472797916,0.497735512,7,3,4,NA,1
"520","HU","ESS1-7e01",1,"08.12.2016",181720,"ESS7e02_1",7,2.1,2038,1,0.93827714073756,0.497735512,1,4,7,NA,2
"521","HU","ESS1-7e01",1,"08.12.2016",181721,"ESS7e02_1",7,2.1,2039,1,0.684730012106213,0.497735512,3,3,5,NA,1
"522","HU","ESS1-7e01",1,"08.12.2016",181722,"ESS7e02_1",7,2.1,2042,1,1.07572820181039,0.497735512,7,3,7,NA,2
"523","HU","ESS1-7e01",1,"08.12.2016",181723,"ESS7e02_1",7,2.1,2043,1,1.06187389061536,0.497735512,7,1,7,NA,1
"524","HU","ESS1-7e01",1,"08.12.2016",181724,"ESS7e02_1",7,2.1,2045,1,0.693800409694712,0.497735512,5,2,8,NA,2
"525","HU","ESS1-7e01",1,"08.12.2016",181725,"ESS7e02_1",7,2.1,2047,1,0.684730012106213,0.497735512,4,2,6,NA,1
"526","HU","ESS1-7e01",1,"08.12.2016",181726,"ESS7e02_1",7,2.1,2048,1,0.693800409694712,0.497735512,1,3,4,NA,2
"527","HU","ESS1-7e01",1,"08.12.2016",181727,"ESS7e02_1",7,2.1,2049,1,0.693800409694712,0.497735512,2,3,8,NA,2
"528","HU","ESS1-7e01",1,"08.12.2016",181728,"ESS7e02_1",7,2.1,2050,1,1.43384252669009,0.497735512,5,2,5,NA,2
"529","HU","ESS1-7e01",1,"08.12.2016",181729,"ESS7e02_1",7,2.1,2051,1,0.694859931066504,0.497735512,4,3,5,NA,2
"530","HU","ESS1-7e01",1,"08.12.2016",181730,"ESS7e02_1",7,2.1,2053,1,0.684730012106213,0.497735512,6,2,6,NA,1
"531","HU","ESS1-7e01",1,"08.12.2016",181731,"ESS7e02_1",7,2.1,2060,1,0.850588328190021,0.497735512,0,3,2,NA,2
"532","HU","ESS1-7e01",1,"08.12.2016",181732,"ESS7e02_1",7,2.1,2061,1,0.684730012106213,0.497735512,1,3,2,NA,1
"533","HU","ESS1-7e01",1,"08.12.2016",181733,"ESS7e02_1",7,2.1,2066,1,0.693800409694712,0.497735512,1,3,3,NA,2
"534","HU","ESS1-7e01",1,"08.12.2016",181734,"ESS7e02_1",7,2.1,2067,1,1.18408966925493,0.497735512,88,3,2,NA,1
"535","HU","ESS1-7e01",1,"08.12.2016",181735,"ESS7e02_1",7,2.1,2068,1,1.07798215209537,0.497735512,1,3,1,NA,1
"536","HU","ESS1-7e01",1,"08.12.2016",181736,"ESS7e02_1",7,2.1,2069,1,1.07798215209537,0.497735512,1,4,2,NA,1
"537","HU","ESS1-7e01",1,"08.12.2016",181737,"ESS7e02_1",7,2.1,2070,1,1.16436448904565,0.497735512,1,3,2,NA,2
"538","HU","ESS1-7e01",1,"08.12.2016",181738,"ESS7e02_1",7,2.1,2071,1,0.693800409694712,0.497735512,1,4,2,NA,2
"539","HU","ESS1-7e01",1,"08.12.2016",181739,"ESS7e02_1",7,2.1,2076,1,0.93827714073756,0.497735512,1,3,1,NA,2
"540","HU","ESS1-7e01",1,"08.12.2016",181740,"ESS7e02_1",7,2.1,2077,1,0.693800409694712,0.497735512,1,4,1,NA,2
"541","HU","ESS1-7e01",1,"08.12.2016",181741,"ESS7e02_1",7,2.1,2078,1,1.07572820181039,0.497735512,1,3,3,NA,2
"542","HU","ESS1-7e01",1,"08.12.2016",181742,"ESS7e02_1",7,2.1,2079,1,0.693800409694712,0.497735512,1,4,4,NA,2
"543","HU","ESS1-7e01",1,"08.12.2016",181743,"ESS7e02_1",7,2.1,2081,1,0.850588328190021,0.497735512,1,4,2,NA,2
"544","HU","ESS1-7e01",1,"08.12.2016",181744,"ESS7e02_1",7,2.1,2083,1,0.911884244643107,0.497735512,1,3,8,NA,2
"545","HU","ESS1-7e01",1,"08.12.2016",181745,"ESS7e02_1",7,2.1,2085,1,1.79649021830731,0.497735512,1,4,8,NA,1
"546","HU","ESS1-7e01",1,"08.12.2016",181746,"ESS7e02_1",7,2.1,2087,1,0.911884244643107,0.497735512,1,3,7,NA,2
"547","HU","ESS1-7e01",1,"08.12.2016",181747,"ESS7e02_1",7,2.1,2088,1,0.850588328190021,0.497735512,1,3,5,NA,2
"548","HU","ESS1-7e01",1,"08.12.2016",181748,"ESS7e02_1",7,2.1,2089,1,0.850588328190021,0.497735512,1,3,6,NA,2
"549","HU","ESS1-7e01",1,"08.12.2016",181749,"ESS7e02_1",7,2.1,2090,1,1.18408966925493,0.497735512,1,3,7,NA,1
"550","HU","ESS1-7e01",1,"08.12.2016",181750,"ESS7e02_1",7,2.1,2091,1,0.850588328190021,0.497735512,1,3,7,NA,2
"551","HU","ESS1-7e01",1,"08.12.2016",181751,"ESS7e02_1",7,2.1,2092,1,0.684730012106213,0.497735512,2,3,6,NA,1
"552","HU","ESS1-7e01",1,"08.12.2016",181752,"ESS7e02_1",7,2.1,2093,1,0.684730012106213,0.497735512,2,2,7,NA,1
"553","HU","ESS1-7e01",1,"08.12.2016",181753,"ESS7e02_1",7,2.1,2094,1,0.694859931066504,0.497735512,1,2,8,NA,2
"554","HU","ESS1-7e01",1,"08.12.2016",181754,"ESS7e02_1",7,2.1,2095,1,1.06187389061536,0.497735512,1,3,7,NA,1
"555","HU","ESS1-7e01",1,"08.12.2016",181755,"ESS7e02_1",7,2.1,2096,1,0.693800409694712,0.497735512,2,3,7,NA,2
"556","HU","ESS1-7e01",1,"08.12.2016",181756,"ESS7e02_1",7,2.1,2097,1,0.911884244643107,0.497735512,1,3,7,NA,2
"557","HU","ESS1-7e01",1,"08.12.2016",181757,"ESS7e02_1",7,2.1,2099,1,1.9384472797916,0.497735512,1,3,3,NA,1
"558","HU","ESS1-7e01",1,"08.12.2016",181758,"ESS7e02_1",7,2.1,2100,1,1.12705625328683,0.497735512,2,3,7,NA,1
"559","HU","ESS1-7e01",1,"08.12.2016",181759,"ESS7e02_1",7,2.1,2101,1,1.43384252669009,0.497735512,1,3,8,NA,2
"560","HU","ESS1-7e01",1,"08.12.2016",181760,"ESS7e02_1",7,2.1,2102,1,1.06187389061536,0.497735512,2,3,8,NA,1
"561","HU","ESS1-7e01",1,"08.12.2016",181761,"ESS7e02_1",7,2.1,2103,1,1.07798215209537,0.497735512,2,2,7,NA,1
"562","HU","ESS1-7e01",1,"08.12.2016",181762,"ESS7e02_1",7,2.1,2104,1,0.694859931066504,0.497735512,1,3,8,NA,2
"563","HU","ESS1-7e01",1,"08.12.2016",181763,"ESS7e02_1",7,2.1,2105,1,0.93827714073756,0.497735512,2,3,7,NA,2
"564","HU","ESS1-7e01",1,"08.12.2016",181764,"ESS7e02_1",7,2.1,2107,1,1.18408966925493,0.497735512,1,2,4,NA,1
"565","HU","ESS1-7e01",1,"08.12.2016",181765,"ESS7e02_1",7,2.1,2108,1,0.93827714073756,0.497735512,1,3,8,NA,2
"566","HU","ESS1-7e01",1,"08.12.2016",181766,"ESS7e02_1",7,2.1,2109,1,0.911884244643107,0.497735512,2,3,6,NA,2
"567","HU","ESS1-7e01",1,"08.12.2016",181767,"ESS7e02_1",7,2.1,2110,1,1.07798215209537,0.497735512,1,2,7,NA,1
"568","HU","ESS1-7e01",1,"08.12.2016",181768,"ESS7e02_1",7,2.1,2111,1,0.694859931066504,0.497735512,1,3,8,NA,2
"569","HU","ESS1-7e01",1,"08.12.2016",181769,"ESS7e02_1",7,2.1,2113,1,1.18408966925493,0.497735512,0,4,7,NA,1
"570","HU","ESS1-7e01",1,"08.12.2016",181770,"ESS7e02_1",7,2.1,2114,1,0.684730012106213,0.497735512,2,2,8,NA,1
"571","HU","ESS1-7e01",1,"08.12.2016",181771,"ESS7e02_1",7,2.1,2116,1,1.18408966925493,0.497735512,1,3,6,NA,1
"572","HU","ESS1-7e01",1,"08.12.2016",181772,"ESS7e02_1",7,2.1,2117,1,0.684730012106213,0.497735512,2,2,3,NA,1
"573","HU","ESS1-7e01",1,"08.12.2016",181773,"ESS7e02_1",7,2.1,2119,1,1.07798215209537,0.497735512,2,3,7,NA,1
"574","HU","ESS1-7e01",1,"08.12.2016",181774,"ESS7e02_1",7,2.1,2120,1,0.693800409694712,0.497735512,2,3,6,NA,2
"575","HU","ESS1-7e01",1,"08.12.2016",181775,"ESS7e02_1",7,2.1,2121,1,0.911884244643107,0.497735512,1,3,7,NA,2
"576","HU","ESS1-7e01",1,"08.12.2016",181776,"ESS7e02_1",7,2.1,2122,1,0.93827714073756,0.497735512,1,3,7,NA,2
"577","HU","ESS1-7e01",1,"08.12.2016",181777,"ESS7e02_1",7,2.1,2123,1,0.693800409694712,0.497735512,3,2,7,NA,2
"578","HU","ESS1-7e01",1,"08.12.2016",181778,"ESS7e02_1",7,2.1,2124,1,1.07572820181039,0.497735512,1,3,7,NA,2
"579","HU","ESS1-7e01",1,"08.12.2016",181779,"ESS7e02_1",7,2.1,2125,1,0.684730012106213,0.497735512,3,2,6,NA,1
"580","HU","ESS1-7e01",1,"08.12.2016",181780,"ESS7e02_1",7,2.1,2126,1,0.684730012106213,0.497735512,1,3,6,NA,1
"581","HU","ESS1-7e01",1,"08.12.2016",181781,"ESS7e02_1",7,2.1,2129,1,0.694859931066504,0.497735512,2,2,7,NA,2
"582","HU","ESS1-7e01",1,"08.12.2016",181782,"ESS7e02_1",7,2.1,2130,1,0.911884244643107,0.497735512,1,3,7,NA,2
"583","HU","ESS1-7e01",1,"08.12.2016",181783,"ESS7e02_1",7,2.1,2132,1,0.693800409694712,0.497735512,2,3,7,NA,2
"584","HU","ESS1-7e01",1,"08.12.2016",181784,"ESS7e02_1",7,2.1,2134,1,1.07798215209537,0.497735512,1,3,6,NA,1
"585","HU","ESS1-7e01",1,"08.12.2016",181785,"ESS7e02_1",7,2.1,2137,1,0.693800409694712,0.497735512,2,4,4,NA,2
"586","HU","ESS1-7e01",1,"08.12.2016",181786,"ESS7e02_1",7,2.1,2138,1,0.850588328190021,0.497735512,1,2,3,NA,2
"587","HU","ESS1-7e01",1,"08.12.2016",181787,"ESS7e02_1",7,2.1,2140,1,0.693800409694712,0.497735512,2,3,5,NA,2
"588","HU","ESS1-7e01",1,"08.12.2016",181788,"ESS7e02_1",7,2.1,2145,1,1.16436448904565,0.497735512,1,3,4,NA,2
"589","HU","ESS1-7e01",1,"08.12.2016",181789,"ESS7e02_1",7,2.1,2147,1,1.07572820181039,0.497735512,1,3,4,NA,2
"590","HU","ESS1-7e01",1,"08.12.2016",181790,"ESS7e02_1",7,2.1,2152,1,1.07798215209537,0.497735512,2,1,3,NA,1
"591","HU","ESS1-7e01",1,"08.12.2016",181791,"ESS7e02_1",7,2.1,2154,1,0.694859931066504,0.497735512,3,2,4,NA,2
"592","HU","ESS1-7e01",1,"08.12.2016",181792,"ESS7e02_1",7,2.1,2155,1,1.79649021830731,0.497735512,1,3,7,NA,1
"593","HU","ESS1-7e01",1,"08.12.2016",181793,"ESS7e02_1",7,2.1,2156,1,0.694859931066504,0.497735512,1,3,3,NA,2
"594","HU","ESS1-7e01",1,"08.12.2016",181794,"ESS7e02_1",7,2.1,2157,1,0.693800409694712,0.497735512,4,2,0,NA,2
"595","HU","ESS1-7e01",1,"08.12.2016",181795,"ESS7e02_1",7,2.1,2165,1,0.693800409694712,0.497735512,1,2,0,NA,2
"596","HU","ESS1-7e01",1,"08.12.2016",181796,"ESS7e02_1",7,2.1,2167,1,1.12705625328683,0.497735512,2,1,0,NA,1
"597","HU","ESS1-7e01",1,"08.12.2016",181797,"ESS7e02_1",7,2.1,2172,1,1.12705625328683,0.497735512,1,2,0,NA,1
"598","HU","ESS1-7e01",1,"08.12.2016",181798,"ESS7e02_1",7,2.1,2173,1,0.694859931066504,0.497735512,3,1,5,NA,2
